index;experiment;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score;train_acc_ten_above;train_test_hundred;f1_hundred;invalid_window
885;2;DT;32;3025;100.0;85.71428571428571;75.0;100.0;85.71428571428571;1;0;0;1
886;2;DT;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
887;2;DT;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
888;2;DT;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
889;2;DT;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
880;2;DUM;32;3025;68.0;85.71428571428571;75.0;100.0;85.71428571428571;0;0;0;0
881;2;DUM;32;3025;28.000000000000004;28.57142857142857;33.33333333333333;25.0;28.57142857142857;0;0;0;0
882;2;DUM;32;3025;69.23076923076923;66.66666666666666;66.66666666666666;66.66666666666666;66.66666666666666;0;0;0;0
883;2;DUM;32;3025;69.23076923076923;66.66666666666666;66.66666666666666;66.66666666666666;66.66666666666666;0;0;0;0
884;2;DUM;32;3025;69.23076923076923;66.66666666666666;66.66666666666666;66.66666666666666;66.66666666666666;0;0;0;0
895;2;KNN;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
896;2;KNN;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
897;2;KNN;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
898;2;KNN;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
899;2;KNN;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
910;2;MLP;32;3025;52.0;42.85714285714285;42.85714285714285;100.0;60.0;1;0;0;1
911;2;MLP;32;3025;48.0;57.14285714285714;57.14285714285714;100.0;72.72727272727273;0;0;0;0
912;2;MLP;32;3025;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
913;2;MLP;32;3025;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
914;2;MLP;32;3025;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
890;2;NB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
891;2;NB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
892;2;NB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
893;2;NB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
894;2;NB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
905;2;RF;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
906;2;RF;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
907;2;RF;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
908;2;RF;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
909;2;RF;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
915;2;SVM;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
916;2;SVM;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
917;2;SVM;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
918;2;SVM;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
919;2;SVM;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
900;2;XGB;32;3025;100.0;85.71428571428571;100.0;66.66666666666666;80.0;1;0;0;1
901;2;XGB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
902;2;XGB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
903;2;XGB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
904;2;XGB;32;3025;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1045;2;DT;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1046;2;DT;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1047;2;DT;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1048;2;DT;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1049;2;DT;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1040;2;DUM;40;2420;56.25;75.0;75.0;75.0;75.0;0;0;0;0
1041;2;DUM;40;2420;56.25;75.0;75.0;75.0;75.0;0;0;0;0
1042;2;DUM;40;2420;56.25;75.0;75.0;75.0;75.0;0;0;0;0
1043;2;DUM;40;2420;56.25;75.0;75.0;75.0;75.0;0;0;0;0
1044;2;DUM;40;2420;56.25;75.0;75.0;75.0;75.0;0;0;0;0
1055;2;KNN;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1056;2;KNN;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1057;2;KNN;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1058;2;KNN;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1059;2;KNN;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1070;2;MLP;40;2420;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1071;2;MLP;40;2420;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1072;2;MLP;40;2420;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1073;2;MLP;40;2420;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1074;2;MLP;40;2420;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1050;2;NB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1051;2;NB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1052;2;NB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1053;2;NB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1054;2;NB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1065;2;RF;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1066;2;RF;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1067;2;RF;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1068;2;RF;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1069;2;RF;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1075;2;SVM;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1076;2;SVM;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1077;2;SVM;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1078;2;SVM;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1079;2;SVM;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1060;2;XGB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1061;2;XGB;40;2420;100.0;87.5;100.0;75.0;85.71428571428571;1;0;0;1
1062;2;XGB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1063;2;XGB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1064;2;XGB;40;2420;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1165;2;DT;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1166;2;DT;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1167;2;DT;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1168;2;DT;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1169;2;DT;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1160;2;DUM;44;2200;54.285714285714285;55.55555555555556;50.0;50.0;50.0;0;0;0;0
1161;2;DUM;44;2200;54.285714285714285;55.55555555555556;50.0;50.0;50.0;0;0;0;0
1162;2;DUM;44;2200;42.85714285714285;33.33333333333333;40.0;40.0;40.0;1;0;0;1
1163;2;DUM;44;2200;42.85714285714285;33.33333333333333;40.0;40.0;40.0;1;0;0;1
1164;2;DUM;44;2200;52.77777777777778;75.0;75.0;75.0;75.0;0;0;0;0
1175;2;KNN;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1176;2;KNN;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1177;2;KNN;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1178;2;KNN;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1179;2;KNN;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1190;2;MLP;44;2200;51.42857142857142;44.44444444444444;44.44444444444444;100.0;61.53846153846154;1;0;0;1
1191;2;MLP;44;2200;51.42857142857142;44.44444444444444;44.44444444444444;100.0;61.53846153846154;1;0;0;1
1192;2;MLP;44;2200;48.57142857142857;55.55555555555556;55.55555555555556;100.0;71.42857142857143;0;0;0;0
1193;2;MLP;44;2200;48.57142857142857;55.55555555555556;55.55555555555556;100.0;71.42857142857143;0;0;0;0
1194;2;MLP;44;2200;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1170;2;NB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1171;2;NB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1172;2;NB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1173;2;NB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1174;2;NB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1185;2;RF;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1186;2;RF;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1187;2;RF;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1188;2;RF;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1189;2;RF;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1195;2;SVM;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1196;2;SVM;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1197;2;SVM;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1198;2;SVM;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1199;2;SVM;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1180;2;XGB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1181;2;XGB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1182;2;XGB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1183;2;XGB;44;2200;100.0;66.66666666666666;100.0;40.0;57.14285714285714;1;0;0;1
1184;2;XGB;44;2200;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1285;2;DT;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1286;2;DT;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1287;2;DT;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1288;2;DT;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1289;2;DT;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1280;2;DUM;50;1936;50.0;50.0;50.0;40.0;44.44444444444444;0;0;0;0
1281;2;DUM;50;1936;50.0;50.0;50.0;40.0;44.44444444444444;0;0;0;0
1282;2;DUM;50;1936;50.0;50.0;50.0;40.0;44.44444444444444;0;0;0;0
1283;2;DUM;50;1936;50.0;50.0;50.0;40.0;44.44444444444444;0;0;0;0
1284;2;DUM;50;1936;50.0;50.0;50.0;40.0;44.44444444444444;0;0;0;0
1295;2;KNN;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1296;2;KNN;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1297;2;KNN;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1298;2;KNN;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1299;2;KNN;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1310;2;MLP;50;1936;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1311;2;MLP;50;1936;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1312;2;MLP;50;1936;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1313;2;MLP;50;1936;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1314;2;MLP;50;1936;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1290;2;NB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1291;2;NB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1292;2;NB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1293;2;NB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1294;2;NB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1305;2;RF;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1306;2;RF;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1307;2;RF;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1308;2;RF;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1309;2;RF;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1315;2;SVM;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1316;2;SVM;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1317;2;SVM;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1318;2;SVM;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1319;2;SVM;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1300;2;XGB;50;1936;100.0;90.0;100.0;80.0;88.88888888888889;1;0;0;1
1301;2;XGB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1302;2;XGB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1303;2;XGB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1304;2;XGB;50;1936;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1365;2;DT;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1366;2;DT;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1367;2;DT;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1368;2;DT;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1369;2;DT;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1360;2;DUM;55;1760;52.27272727272727;41.66666666666667;40.0;33.33333333333333;36.36363636363637;1;0;0;1
1361;2;DUM;55;1760;53.333333333333336;45.45454545454545;40.0;40.0;40.0;1;0;0;1
1362;2;DUM;55;1760;53.333333333333336;45.45454545454545;40.0;40.0;40.0;1;0;0;1
1363;2;DUM;55;1760;48.888888888888886;45.45454545454545;50.0;50.0;50.0;0;0;0;0
1364;2;DUM;55;1760;48.888888888888886;45.45454545454545;50.0;50.0;50.0;0;0;0;0
1375;2;KNN;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1376;2;KNN;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1377;2;KNN;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1378;2;KNN;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1379;2;KNN;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1390;2;MLP;55;1760;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1391;2;MLP;55;1760;51.11111111111111;45.45454545454545;45.45454545454545;100.0;62.5;1;0;0;1
1392;2;MLP;55;1760;51.11111111111111;45.45454545454545;45.45454545454545;100.0;62.5;1;0;0;1
1393;2;MLP;55;1760;48.888888888888886;54.54545454545454;54.54545454545454;100.0;70.58823529411765;0;0;0;0
1394;2;MLP;55;1760;48.888888888888886;54.54545454545454;54.54545454545454;100.0;70.58823529411765;0;0;0;0
1370;2;NB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1371;2;NB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1372;2;NB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1373;2;NB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1374;2;NB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1385;2;RF;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1386;2;RF;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1387;2;RF;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1388;2;RF;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1389;2;RF;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1395;2;SVM;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1396;2;SVM;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1397;2;SVM;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1398;2;SVM;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1399;2;SVM;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1380;2;XGB;55;1760;100.0;91.66666666666666;100.0;83.33333333333334;90.9090909090909;0;0;0;0
1381;2;XGB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1382;2;XGB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1383;2;XGB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1384;2;XGB;55;1760;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1525;2;DT;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1526;2;DT;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1527;2;DT;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1528;2;DT;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1529;2;DT;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1520;2;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0;0;0;0;0
1521;2;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0;0;0;0;0
1522;2;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0;0;0;0;0
1523;2;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0;0;0;0;0
1524;2;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0;0;0;0;0
1535;2;KNN;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1536;2;KNN;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1537;2;KNN;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1538;2;KNN;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1539;2;KNN;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1550;2;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1551;2;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1552;2;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1553;2;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1554;2;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1530;2;NB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1531;2;NB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1532;2;NB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1533;2;NB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1534;2;NB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1545;2;RF;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1546;2;RF;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1547;2;RF;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1548;2;RF;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1549;2;RF;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1555;2;SVM;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1556;2;SVM;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1557;2;SVM;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1558;2;SVM;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1559;2;SVM;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1540;2;XGB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1541;2;XGB;80;1210;100.0;93.75;100.0;87.5;93.33333333333331;0;0;0;0
1542;2;XGB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1543;2;XGB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1544;2;XGB;80;1210;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1645;2;DT;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1646;2;DT;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1647;2;DT;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1648;2;DT;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1649;2;DT;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1640;2;DUM;88;1100;50.0;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;0;0;0;0
1641;2;DUM;88;1100;50.0;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;0;0;0;0
1642;2;DUM;88;1100;50.0;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;0;0;0;0
1643;2;DUM;88;1100;49.29577464788733;58.82352941176471;55.55555555555556;62.5;58.82352941176471;0;0;0;0
1644;2;DUM;88;1100;49.29577464788733;47.05882352941176;50.0;44.44444444444444;47.05882352941176;0;0;0;0
1655;2;KNN;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1656;2;KNN;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1657;2;KNN;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1658;2;KNN;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1659;2;KNN;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1670;2;MLP;88;1100;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1671;2;MLP;88;1100;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1672;2;MLP;88;1100;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
1673;2;MLP;88;1100;50.70422535211267;47.05882352941176;47.05882352941176;100.0;64.0;0;0;0;0
1674;2;MLP;88;1100;49.29577464788733;52.94117647058824;52.94117647058824;100.0;69.23076923076923;0;0;0;0
1650;2;NB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1651;2;NB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1652;2;NB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1653;2;NB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1654;2;NB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1665;2;RF;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1666;2;RF;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1667;2;RF;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1668;2;RF;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1669;2;RF;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1675;2;SVM;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1676;2;SVM;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1677;2;SVM;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1678;2;SVM;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1679;2;SVM;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1660;2;XGB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1661;2;XGB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1662;2;XGB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1663;2;XGB;88;1100;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1664;2;XGB;88;1100;100.0;94.11764705882352;100.0;88.88888888888889;94.11764705882352;0;0;0;0
5;2;DT;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
6;2;DT;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
7;2;DT;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
8;2;DT;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
9;2;DT;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
0;2;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666;0;0;0;0
1;2;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666;0;0;0;0
2;2;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666;0;0;0;0
3;2;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666;0;0;0;0
4;2;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666;0;0;0;0
15;2;KNN;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
16;2;KNN;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
17;2;KNN;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
18;2;KNN;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
19;2;KNN;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
30;2;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
31;2;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
32;2;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
33;2;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
34;2;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
10;2;NB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
11;2;NB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
12;2;NB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
13;2;NB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
14;2;NB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
25;2;RF;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
26;2;RF;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
27;2;RF;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
28;2;RF;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
29;2;RF;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
35;2;SVM;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
36;2;SVM;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
37;2;SVM;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
38;2;SVM;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
39;2;SVM;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
20;2;XGB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
21;2;XGB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
22;2;XGB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
23;2;XGB;100;968;100.0;100.0;100.0;100.0;100.0;0;1;1;1
24;2;XGB;100;968;100.0;95.0;100.0;90.0;94.73684210526316;0;0;0;0
125;2;DT;110;880;100.0;100.0;100.0;100.0;100.0;0;1;1;1
