;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score
1323;DUM;550;176;47.95454545454545;52.72727272727272;52.54237288135594;56.36363636363636;54.385964912280706
1324;DUM;550;176;47.95454545454545;52.72727272727272;52.54237288135594;56.36363636363636;54.385964912280706
1325;DT;550;176;100.0;100.0;100.0;100.0;100.0
1326;DT;550;176;100.0;100.0;100.0;100.0;100.0
1327;DT;550;176;100.0;100.0;100.0;100.0;100.0
1328;DT;550;176;100.0;100.0;100.0;100.0;100.0
1329;DT;550;176;100.0;100.0;100.0;100.0;100.0
1330;NB;550;176;100.0;100.0;100.0;100.0;100.0
1331;NB;550;176;100.0;100.0;100.0;100.0;100.0
1332;NB;550;176;100.0;100.0;100.0;100.0;100.0
1333;NB;550;176;100.0;100.0;100.0;100.0;100.0
1334;NB;550;176;100.0;100.0;100.0;100.0;100.0
1335;KNN;550;176;100.0;100.0;100.0;100.0;100.0
1336;KNN;550;176;100.0;100.0;100.0;100.0;100.0
1337;KNN;550;176;100.0;100.0;100.0;100.0;100.0
1338;KNN;550;176;100.0;100.0;100.0;100.0;100.0
1339;KNN;550;176;100.0;100.0;100.0;100.0;100.0
1340;XGB;550;176;100.0;100.0;100.0;100.0;100.0
1341;XGB;550;176;100.0;99.0909090909091;100.0;98.18181818181819;99.08256880733946
1342;XGB;550;176;100.0;100.0;100.0;100.0;100.0
1343;XGB;550;176;100.0;100.0;100.0;100.0;100.0
1344;XGB;550;176;100.0;100.0;100.0;100.0;100.0
1345;RF;550;176;100.0;100.0;100.0;100.0;100.0
1346;RF;550;176;100.0;100.0;100.0;100.0;100.0
1347;RF;550;176;100.0;100.0;100.0;100.0;100.0
1348;RF;550;176;100.0;100.0;100.0;100.0;100.0
1349;RF;550;176;100.0;100.0;100.0;100.0;100.0
1350;MLP;550;176;100.0;100.0;100.0;100.0;100.0
1351;MLP;550;176;100.0;100.0;100.0;100.0;100.0
1352;MLP;550;176;100.0;100.0;100.0;100.0;100.0
1353;MLP;550;176;100.0;100.0;100.0;100.0;100.0
1354;MLP;550;176;100.0;100.0;100.0;100.0;100.0
1355;SVM;550;176;100.0;100.0;100.0;100.0;100.0
1356;SVM;550;176;100.0;100.0;100.0;100.0;100.0
1357;SVM;550;176;100.0;100.0;100.0;100.0;100.0
1358;SVM;550;176;100.0;100.0;100.0;100.0;100.0
1359;SVM;550;176;100.0;100.0;100.0;100.0;100.0
1360;DUM;55;1760;52.27272727272727;41.66666666666667;40.0;33.33333333333333;36.36363636363637
1361;DUM;55;1760;53.333333333333336;45.45454545454545;40.0;40.0;40.0
1362;DUM;55;1760;53.333333333333336;45.45454545454545;40.0;40.0;40.0
1363;DUM;55;1760;48.888888888888886;45.45454545454545;50.0;50.0;50.0
1364;DUM;55;1760;48.888888888888886;45.45454545454545;50.0;50.0;50.0
1365;DT;55;1760;100.0;100.0;100.0;100.0;100.0
1366;DT;55;1760;100.0;100.0;100.0;100.0;100.0
1367;DT;55;1760;100.0;100.0;100.0;100.0;100.0
1368;DT;55;1760;100.0;100.0;100.0;100.0;100.0
1369;DT;55;1760;100.0;100.0;100.0;100.0;100.0
1370;NB;55;1760;100.0;100.0;100.0;100.0;100.0
1371;NB;55;1760;100.0;100.0;100.0;100.0;100.0
1372;NB;55;1760;100.0;100.0;100.0;100.0;100.0
1373;NB;55;1760;100.0;100.0;100.0;100.0;100.0
1374;NB;55;1760;100.0;100.0;100.0;100.0;100.0
1375;KNN;55;1760;100.0;100.0;100.0;100.0;100.0
1376;KNN;55;1760;100.0;100.0;100.0;100.0;100.0
1377;KNN;55;1760;100.0;100.0;100.0;100.0;100.0
1378;KNN;55;1760;100.0;100.0;100.0;100.0;100.0
1379;KNN;55;1760;100.0;100.0;100.0;100.0;100.0
1380;XGB;55;1760;100.0;91.66666666666666;100.0;83.33333333333334;90.9090909090909
1381;XGB;55;1760;100.0;100.0;100.0;100.0;100.0
1382;XGB;55;1760;100.0;100.0;100.0;100.0;100.0
1383;XGB;55;1760;100.0;100.0;100.0;100.0;100.0
1384;XGB;55;1760;100.0;100.0;100.0;100.0;100.0
1385;RF;55;1760;100.0;100.0;100.0;100.0;100.0
1386;RF;55;1760;100.0;100.0;100.0;100.0;100.0
1387;RF;55;1760;100.0;100.0;100.0;100.0;100.0
1388;RF;55;1760;100.0;100.0;100.0;100.0;100.0
1389;RF;55;1760;100.0;100.0;100.0;100.0;100.0
1390;MLP;55;1760;50.0;50.0;50.0;100.0;66.66666666666666
1391;MLP;55;1760;51.11111111111111;45.45454545454545;45.45454545454545;100.0;62.5
1392;MLP;55;1760;51.11111111111111;45.45454545454545;45.45454545454545;100.0;62.5
1393;MLP;55;1760;48.888888888888886;54.54545454545454;54.54545454545454;100.0;70.58823529411765
1394;MLP;55;1760;48.888888888888886;54.54545454545454;54.54545454545454;100.0;70.58823529411765
1395;SVM;55;1760;100.0;100.0;100.0;100.0;100.0
1396;SVM;55;1760;100.0;100.0;100.0;100.0;100.0
1397;SVM;55;1760;100.0;100.0;100.0;100.0;100.0
1398;SVM;55;1760;100.0;100.0;100.0;100.0;100.0
1399;SVM;55;1760;100.0;100.0;100.0;100.0;100.0
1400;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104
1401;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104
1402;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104
1403;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104
1404;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104
1405;DT;6050;16;97.27272727272728;96.52892561983471;96.37561779242174;96.69421487603306;96.53465346534654
1406;DT;6050;16;97.00413223140497;96.77685950413223;96.54605263157895;97.02479338842976;96.7848309975268
1407;DT;6050;16;96.92148760330579;95.70247933884298;97.10391822827938;94.21487603305785;95.63758389261746
1408;DT;6050;16;97.39669421487604;97.68595041322314;96.91056910569105;98.51239669421487;97.70491803278688
1409;DT;6050;16;97.58264462809917;97.35537190082646;96.58536585365853;98.18181818181819;97.37704918032787
1410;NB;6050;16;97.00413223140497;96.52892561983471;97.79286926994907;95.20661157024793;96.4824120603015
1411;NB;6050;16;96.77685950413223;97.35537190082646;97.51243781094527;97.19008264462809;97.35099337748345
1412;NB;6050;16;96.96280991735537;96.52892561983471;98.28473413379074;94.7107438016529;96.46464646464646
1413;NB;6050;16;96.81818181818181;97.27272727272728;97.82608695652173;96.69421487603306;97.2568578553616
1414;NB;6050;16;96.8801652892562;96.69421487603306;97.47899159663865;95.86776859504133;96.66666666666667
1415;KNN;6050;16;98.01652892561984;97.27272727272728;98.14814814814815;96.36363636363636;97.24770642201835
1416;KNN;6050;16;98.01652892561984;97.85123966942149;98.00995024875621;97.68595041322314;97.84768211920529
1417;KNN;6050;16;98.18181818181819;96.19834710743802;98.10671256454388;94.21487603305785;96.12141652613828
1418;KNN;6050;16;98.14049586776859;97.60330578512396;97.21311475409836;98.01652892561984;97.61316872427983
1419;KNN;6050;16;98.01652892561984;97.60330578512396;98.16053511705685;97.02479338842976;97.58935993349958
1420;XGB;6050;16;95.35123966942149;94.9586776859504;96.10169491525423;93.71900826446281;94.89539748953975
1421;XGB;6050;16;95.68181818181817;95.78512396694215;93.96825396825396;97.85123966942149;95.87044534412955
1422;XGB;6050;16;95.57851239669421;93.96694214876034;94.48160535117057;93.38842975206612;93.93183707398171
1423;XGB;6050;16;95.33057851239668;95.78512396694215;94.53376205787781;97.19008264462809;95.84352078239608
1424;XGB;6050;16;95.45454545454545;95.45454545454545;93.65079365079364;97.52066115702479;95.54655870445345
1425;RF;6050;16;95.55785123966942;95.45454545454545;94.64285714285714;96.36363636363636;95.4954954954955
1426;RF;6050;16;95.64049586776859;95.9504132231405;94.26751592356688;97.85123966942149;96.02595296025953
1427;RF;6050;16;95.70247933884298;94.46280991735537;93.81107491856677;95.20661157024793;94.50369155045118
1428;RF;6050;16;95.37190082644628;95.86776859504133;94.54253611556982;97.35537190082646;95.92833876221498
1429;RF;6050;16;95.51652892561984;95.45454545454545;93.65079365079364;97.52066115702479;95.54655870445345
1430;MLP;6050;16;97.4586776859504;97.76859504132231;98.65319865319864;96.8595041322314;97.74812343619683
1431;MLP;6050;16;97.52066115702479;97.85123966942149;98.00995024875621;97.68595041322314;97.84768211920529
1432;MLP;6050;16;97.8099173553719;96.44628099173553;97.95221843003414;94.87603305785125;96.38958858102436
1433;MLP;6050;16;97.39669421487604;98.09917355371901;98.01980198019803;98.18181818181819;98.10074318744839
1434;MLP;6050;16;97.58264462809917;97.52066115702479;97.6782752902156;97.35537190082646;97.51655629139073
1435;SVM;6050;16;97.70661157024793;97.93388429752066;98.82154882154882;97.02479338842976;97.91492910758966
1436;SVM;6050;16;97.74793388429752;98.01652892561984;98.33610648918469;97.68595041322314;98.00995024875621
1437;SVM;6050;16;98.03719008264463;96.69421487603306;98.12606473594549;95.20661157024793;96.64429530201343
1438;SVM;6050;16;97.74793388429752;98.09917355371901;98.01980198019803;98.18181818181819;98.10074318744839
1439;SVM;6050;16;97.70661157024793;98.18181818181819;98.6644407345576;97.68595041322314;98.17275747508306
1440;DUM;605;160;48.14049586776859;46.72131147540984;46.774193548387096;47.540983606557376;47.15447154471545
1441;DUM;605;160;48.04123711340206;47.107438016528924;46.774193548387096;48.333333333333336;47.540983606557376
1442;DUM;605;160;48.04123711340206;47.107438016528924;46.774193548387096;48.333333333333336;47.540983606557376
1443;DUM;605;160;51.75257731958764;52.066115702479344;52.54237288135594;50.81967213114754;51.66666666666667
1444;DUM;605;160;51.75257731958764;52.066115702479344;52.54237288135594;50.81967213114754;51.66666666666667
1445;DT;605;160;100.0;100.0;100.0;100.0;100.0
1446;DT;605;160;100.0;100.0;100.0;100.0;100.0
1447;DT;605;160;100.0;100.0;100.0;100.0;100.0
1448;DT;605;160;100.0;100.0;100.0;100.0;100.0
1449;DT;605;160;100.0;100.0;100.0;100.0;100.0
1450;NB;605;160;100.0;100.0;100.0;100.0;100.0
1451;NB;605;160;100.0;100.0;100.0;100.0;100.0
1452;NB;605;160;100.0;100.0;100.0;100.0;100.0
1453;NB;605;160;100.0;100.0;100.0;100.0;100.0
1454;NB;605;160;100.0;100.0;100.0;100.0;100.0
1455;KNN;605;160;100.0;100.0;100.0;100.0;100.0
1456;KNN;605;160;100.0;100.0;100.0;100.0;100.0
1457;KNN;605;160;100.0;100.0;100.0;100.0;100.0
1458;KNN;605;160;100.0;100.0;100.0;100.0;100.0
1459;KNN;605;160;100.0;100.0;100.0;100.0;100.0
1460;XGB;605;160;100.0;100.0;100.0;100.0;100.0
1461;XGB;605;160;100.0;100.0;100.0;100.0;100.0
1462;XGB;605;160;100.0;99.17355371900827;100.0;98.33333333333333;99.15966386554622
1463;XGB;605;160;100.0;100.0;100.0;100.0;100.0
1464;XGB;605;160;100.0;100.0;100.0;100.0;100.0
1465;RF;605;160;100.0;100.0;100.0;100.0;100.0
1466;RF;605;160;100.0;100.0;100.0;100.0;100.0
1467;RF;605;160;100.0;100.0;100.0;100.0;100.0
1468;RF;605;160;100.0;100.0;100.0;100.0;100.0
1469;RF;605;160;100.0;100.0;100.0;100.0;100.0
1470;MLP;605;160;100.0;100.0;100.0;100.0;100.0
1471;MLP;605;160;100.0;100.0;100.0;100.0;100.0
1472;MLP;605;160;100.0;100.0;100.0;100.0;100.0
1473;MLP;605;160;100.0;100.0;100.0;100.0;100.0
1474;MLP;605;160;100.0;100.0;100.0;100.0;100.0
1475;SVM;605;160;100.0;100.0;100.0;100.0;100.0
1476;SVM;605;160;100.0;100.0;100.0;100.0;100.0
1477;SVM;605;160;100.0;100.0;100.0;100.0;100.0
1478;SVM;605;160;100.0;100.0;100.0;100.0;100.0
1479;SVM;605;160;100.0;100.0;100.0;100.0;100.0
1480;DUM;800;121;50.78125;49.375;49.411764705882355;52.5;50.90909090909091
1481;DUM;800;121;50.78125;49.375;49.411764705882355;52.5;50.90909090909091
1482;DUM;800;121;50.78125;49.375;49.411764705882355;52.5;50.90909090909091
1483;DUM;800;121;50.78125;49.375;49.411764705882355;52.5;50.90909090909091
1484;DUM;800;121;50.78125;49.375;49.411764705882355;52.5;50.90909090909091
1485;DT;800;121;100.0;100.0;100.0;100.0;100.0
1486;DT;800;121;100.0;100.0;100.0;100.0;100.0
1487;DT;800;121;100.0;100.0;100.0;100.0;100.0
1488;DT;800;121;100.0;100.0;100.0;100.0;100.0
1489;DT;800;121;100.0;100.0;100.0;100.0;100.0
1490;NB;800;121;100.0;100.0;100.0;100.0;100.0
1491;NB;800;121;100.0;100.0;100.0;100.0;100.0
1492;NB;800;121;100.0;100.0;100.0;100.0;100.0
1493;NB;800;121;100.0;100.0;100.0;100.0;100.0
1494;NB;800;121;100.0;100.0;100.0;100.0;100.0
1495;KNN;800;121;100.0;100.0;100.0;100.0;100.0
1496;KNN;800;121;100.0;100.0;100.0;100.0;100.0
1497;KNN;800;121;100.0;100.0;100.0;100.0;100.0
1498;KNN;800;121;100.0;100.0;100.0;100.0;100.0
1499;KNN;800;121;100.0;100.0;100.0;100.0;100.0
1500;XGB;800;121;100.0;98.125;100.0;96.25;98.08917197452229
1501;XGB;800;121;100.0;100.0;100.0;100.0;100.0
1502;XGB;800;121;100.0;100.0;100.0;100.0;100.0
1503;XGB;800;121;100.0;100.0;100.0;100.0;100.0
1504;XGB;800;121;100.0;100.0;100.0;100.0;100.0
1505;RF;800;121;100.0;100.0;100.0;100.0;100.0
1506;RF;800;121;100.0;100.0;100.0;100.0;100.0
1507;RF;800;121;100.0;100.0;100.0;100.0;100.0
1508;RF;800;121;100.0;100.0;100.0;100.0;100.0
1509;RF;800;121;100.0;100.0;100.0;100.0;100.0
1510;MLP;800;121;100.0;100.0;100.0;100.0;100.0
1511;MLP;800;121;100.0;100.0;100.0;100.0;100.0
1512;MLP;800;121;100.0;100.0;100.0;100.0;100.0
1513;MLP;800;121;100.0;100.0;100.0;100.0;100.0
1514;MLP;800;121;100.0;100.0;100.0;100.0;100.0
1515;SVM;800;121;100.0;100.0;100.0;100.0;100.0
1516;SVM;800;121;100.0;100.0;100.0;100.0;100.0
1517;SVM;800;121;100.0;100.0;100.0;100.0;100.0
1518;SVM;800;121;100.0;100.0;100.0;100.0;100.0
1519;SVM;800;121;100.0;100.0;100.0;100.0;100.0
1520;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0
1521;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0
1522;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0
1523;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0
1524;DUM;80;1210;48.4375;50.0;50.0;50.0;50.0
1525;DT;80;1210;100.0;100.0;100.0;100.0;100.0
1526;DT;80;1210;100.0;100.0;100.0;100.0;100.0
1527;DT;80;1210;100.0;100.0;100.0;100.0;100.0
1528;DT;80;1210;100.0;100.0;100.0;100.0;100.0
1529;DT;80;1210;100.0;100.0;100.0;100.0;100.0
1530;NB;80;1210;100.0;100.0;100.0;100.0;100.0
1531;NB;80;1210;100.0;100.0;100.0;100.0;100.0
1532;NB;80;1210;100.0;100.0;100.0;100.0;100.0
1533;NB;80;1210;100.0;100.0;100.0;100.0;100.0
1534;NB;80;1210;100.0;100.0;100.0;100.0;100.0
1535;KNN;80;1210;100.0;100.0;100.0;100.0;100.0
1536;KNN;80;1210;100.0;100.0;100.0;100.0;100.0
1537;KNN;80;1210;100.0;100.0;100.0;100.0;100.0
1538;KNN;80;1210;100.0;100.0;100.0;100.0;100.0
1539;KNN;80;1210;100.0;100.0;100.0;100.0;100.0
1540;XGB;80;1210;100.0;100.0;100.0;100.0;100.0
1541;XGB;80;1210;100.0;93.75;100.0;87.5;93.33333333333333
1542;XGB;80;1210;100.0;100.0;100.0;100.0;100.0
1543;XGB;80;1210;100.0;100.0;100.0;100.0;100.0
1544;XGB;80;1210;100.0;100.0;100.0;100.0;100.0
1545;RF;80;1210;100.0;100.0;100.0;100.0;100.0
1546;RF;80;1210;100.0;100.0;100.0;100.0;100.0
1547;RF;80;1210;100.0;100.0;100.0;100.0;100.0
1548;RF;80;1210;100.0;100.0;100.0;100.0;100.0
1549;RF;80;1210;100.0;100.0;100.0;100.0;100.0
1550;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666
1551;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666
1552;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666
1553;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666
1554;MLP;80;1210;50.0;50.0;50.0;100.0;66.66666666666666
1555;SVM;80;1210;100.0;100.0;100.0;100.0;100.0
1556;SVM;80;1210;100.0;100.0;100.0;100.0;100.0
1557;SVM;80;1210;100.0;100.0;100.0;100.0;100.0
1558;SVM;80;1210;100.0;100.0;100.0;100.0;100.0
1559;SVM;80;1210;100.0;100.0;100.0;100.0;100.0
1560;DUM;8800;11;51.07954545454545;49.88636363636363;49.88532110091743;49.43181818181818;49.65753424657534
1561;DUM;8800;11;51.07954545454545;49.88636363636363;49.88532110091743;49.43181818181818;49.65753424657534
1562;DUM;8800;11;51.07954545454545;49.88636363636363;49.88532110091743;49.43181818181818;49.65753424657534
1563;DUM;8800;11;51.07954545454545;49.88636363636363;49.88532110091743;49.43181818181818;49.65753424657534
1564;DUM;8800;11;51.07954545454545;49.88636363636363;49.88532110091743;49.43181818181818;49.65753424657534
1565;DT;8800;11;94.94318181818183;95.45454545454545;94.34589800443459;96.70454545454545;95.51066217732884
1566;DT;8800;11;95.38352272727273;94.0909090909091;94.4954128440367;93.63636363636364;94.06392694063926
1567;DT;8800;11;95.1278409090909;94.94318181818183;93.41383095499451;96.70454545454545;95.03070910106086
1568;DT;8800;11;95.21306818181819;94.60227272727273;92.52437703141928;97.04545454545455;94.7310038824182
1569;DT;8800;11;95.24147727272727;94.6590909090909;95.48611111111111;93.75;94.61009174311926
1570;NB;8800;11;93.32386363636364;93.86363636363636;97.42014742014742;90.11363636363636;93.6245572609209
1571;NB;8800;11;93.6221590909091;92.95454545454545;95.98540145985402;89.6590909090909;92.7144535840188
1572;NB;8800;11;93.5653409090909;93.18181818181817;95.56354916067147;90.56818181818181;92.99883313885647
1573;NB;8800;11;93.45170454545455;93.75;95.61611374407583;91.70454545454545;93.61948955916473
1574;NB;8800;11;93.6221590909091;93.75;95.29411764705881;92.04545454545455;93.64161849710982
1575;KNN;8800;11;96.25;95.17045454545455;96.81978798586573;93.4090909090909;95.08386350491614
1576;KNN;8800;11;96.09375;94.7159090909091;95.91598599766627;93.4090909090909;94.64594127806562
1577;KNN;8800;11;96.25;94.60227272727273;96.55990510083036;92.5;94.48636099825886
1578;KNN;8800;11;96.20738636363636;95.0;95.41284403669725;94.54545454545455;94.97716894977168
1579;KNN;8800;11;96.26420454545455;94.82954545454545;95.60693641618498;93.97727272727273;94.78510028653295
1580;XGB;8800;11;93.50852272727272;93.86363636363636;93.17673378076063;94.6590909090909;93.91206313416009
1581;XGB;8800;11;93.60795454545455;93.63636363636364;94.13793103448276;93.06818181818181;93.60000000000001
1582;XGB;8800;11;93.65056818181819;92.89772727272727;93.54094579008074;92.1590909090909;92.84487693188322
1583;XGB;8800;11;93.65056818181819;93.23863636363636;91.85918591859186;94.88636363636364;93.34823923979877
1584;XGB;8800;11;93.60795454545455;93.18181818181817;92.5055928411633;93.97727272727273;93.23562570462232
1585;RF;8800;11;93.63636363636364;93.92045454545455;93.37822671156005;94.54545454545455;93.95821569734613
1586;RF;8800;11;93.79261363636363;93.97727272727273;93.48314606741573;94.54545454545455;94.01129943502825
1587;RF;8800;11;93.84943181818181;93.125;93.37142857142857;92.8409090909091;93.1054131054131
1588;RF;8800;11;93.70738636363637;93.18181818181817;92.03539823008849;94.54545454545455;93.27354260089686
1589;RF;8800;11;93.7215909090909;93.29545454545455;92.52232142857143;94.20454545454545;93.35585585585585
1590;MLP;8800;11;94.98579545454545;95.3409090909091;97.5;93.06818181818181;95.23255813953489
1591;MLP;8800;11;95.09943181818183;94.7159090909091;96.34864546525324;92.95454545454545;94.62116830537883
1592;MLP;8800;11;95.0;95.0;96.15384615384616;93.75;94.9367088607595
1593;MLP;8800;11;95.05681818181819;94.6590909090909;95.27649769585254;93.97727272727273;94.62242562929062
1594;MLP;8800;11;95.05681818181819;94.88636363636364;95.29816513761467;94.43181818181819;94.86301369863014
1595;SVM;8800;11;95.42613636363636;95.68181818181817;97.51773049645391;93.75;95.59675550405562
1596;SVM;8800;11;95.52556818181817;95.68181818181817;96.96261682242991;94.31818181818183;95.6221198156682
1597;SVM;8800;11;95.53977272727273;95.11363636363637;96.92671394799054;93.18181818181817;95.01738122827346
1598;SVM;8800;11;95.48295454545455;95.79545454545455;96.96969696969697;94.54545454545455;95.74223245109322
1599;SVM;8800;11;95.63920454545455;95.05681818181819;96.26604434072345;93.75;94.99136442141624
1600;DUM;880;110;51.27840909090909;49.43181818181818;49.46236559139785;52.27272727272727;50.82872928176796
1601;DUM;880;110;51.27840909090909;49.43181818181818;49.46236559139785;52.27272727272727;50.82872928176796
1602;DUM;880;110;51.27840909090909;49.43181818181818;49.46236559139785;52.27272727272727;50.82872928176796
1603;DUM;880;110;51.27840909090909;49.43181818181818;49.46236559139785;52.27272727272727;50.82872928176796
1604;DUM;880;110;51.27840909090909;49.43181818181818;49.46236559139785;52.27272727272727;50.82872928176796
1605;DT;880;110;100.0;100.0;100.0;100.0;100.0
1606;DT;880;110;100.0;100.0;100.0;100.0;100.0
1607;DT;880;110;100.0;100.0;100.0;100.0;100.0
1608;DT;880;110;100.0;100.0;100.0;100.0;100.0
1609;DT;880;110;100.0;100.0;100.0;100.0;100.0
1610;NB;880;110;100.0;100.0;100.0;100.0;100.0
1611;NB;880;110;100.0;100.0;100.0;100.0;100.0
1612;NB;880;110;100.0;100.0;100.0;100.0;100.0
1613;NB;880;110;100.0;100.0;100.0;100.0;100.0
1614;NB;880;110;100.0;100.0;100.0;100.0;100.0
1615;KNN;880;110;100.0;100.0;100.0;100.0;100.0
1616;KNN;880;110;100.0;100.0;100.0;100.0;100.0
1617;KNN;880;110;100.0;100.0;100.0;100.0;100.0
1618;KNN;880;110;100.0;100.0;100.0;100.0;100.0
1619;KNN;880;110;100.0;100.0;100.0;100.0;100.0
1620;XGB;880;110;100.0;100.0;100.0;100.0;100.0
1621;XGB;880;110;100.0;100.0;100.0;100.0;100.0
1622;XGB;880;110;100.0;100.0;100.0;100.0;100.0
1623;XGB;880;110;100.0;99.43181818181817;100.0;98.86363636363636;99.42857142857143
1624;XGB;880;110;100.0;100.0;100.0;100.0;100.0
1625;RF;880;110;100.0;100.0;100.0;100.0;100.0
1626;RF;880;110;100.0;100.0;100.0;100.0;100.0
1627;RF;880;110;100.0;100.0;100.0;100.0;100.0
1628;RF;880;110;100.0;100.0;100.0;100.0;100.0
1629;RF;880;110;100.0;100.0;100.0;100.0;100.0
1630;MLP;880;110;100.0;100.0;100.0;100.0;100.0
1631;MLP;880;110;100.0;100.0;100.0;100.0;100.0
1632;MLP;880;110;100.0;100.0;100.0;100.0;100.0
1633;MLP;880;110;100.0;100.0;100.0;100.0;100.0
1634;MLP;880;110;100.0;100.0;100.0;100.0;100.0
1635;SVM;880;110;100.0;100.0;100.0;100.0;100.0
1636;SVM;880;110;100.0;100.0;100.0;100.0;100.0
1637;SVM;880;110;100.0;100.0;100.0;100.0;100.0
1638;SVM;880;110;100.0;100.0;100.0;100.0;100.0
1639;SVM;880;110;100.0;100.0;100.0;100.0;100.0
1640;DUM;88;1100;50.0;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556
1641;DUM;88;1100;50.0;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556
1642;DUM;88;1100;50.0;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556
1643;DUM;88;1100;49.29577464788733;58.82352941176471;55.55555555555556;62.5;58.82352941176471
1644;DUM;88;1100;49.29577464788733;47.05882352941176;50.0;44.44444444444444;47.05882352941176
1645;DT;88;1100;100.0;100.0;100.0;100.0;100.0
1646;DT;88;1100;100.0;100.0;100.0;100.0;100.0
1647;DT;88;1100;100.0;100.0;100.0;100.0;100.0
1648;DT;88;1100;100.0;100.0;100.0;100.0;100.0
1649;DT;88;1100;100.0;100.0;100.0;100.0;100.0
1650;NB;88;1100;100.0;100.0;100.0;100.0;100.0
1651;NB;88;1100;100.0;100.0;100.0;100.0;100.0
1652;NB;88;1100;100.0;100.0;100.0;100.0;100.0
1653;NB;88;1100;100.0;100.0;100.0;100.0;100.0
1654;NB;88;1100;100.0;100.0;100.0;100.0;100.0
1655;KNN;88;1100;100.0;100.0;100.0;100.0;100.0
1656;KNN;88;1100;100.0;100.0;100.0;100.0;100.0
1657;KNN;88;1100;100.0;100.0;100.0;100.0;100.0
1658;KNN;88;1100;100.0;100.0;100.0;100.0;100.0
1659;KNN;88;1100;100.0;100.0;100.0;100.0;100.0
1660;XGB;88;1100;100.0;100.0;100.0;100.0;100.0
1661;XGB;88;1100;100.0;100.0;100.0;100.0;100.0
1662;XGB;88;1100;100.0;100.0;100.0;100.0;100.0
1663;XGB;88;1100;100.0;100.0;100.0;100.0;100.0
1664;XGB;88;1100;100.0;94.11764705882352;100.0;88.88888888888889;94.11764705882352
1665;RF;88;1100;100.0;100.0;100.0;100.0;100.0
1666;RF;88;1100;100.0;100.0;100.0;100.0;100.0
1667;RF;88;1100;100.0;100.0;100.0;100.0;100.0
1668;RF;88;1100;100.0;100.0;100.0;100.0;100.0
1669;RF;88;1100;100.0;100.0;100.0;100.0;100.0
1670;MLP;88;1100;50.0;50.0;50.0;100.0;66.66666666666666
1671;MLP;88;1100;50.0;50.0;50.0;100.0;66.66666666666666
1672;MLP;88;1100;50.0;50.0;50.0;100.0;66.66666666666666
1673;MLP;88;1100;50.70422535211267;47.05882352941176;47.05882352941176;100.0;64.0
1674;MLP;88;1100;49.29577464788733;52.94117647058824;52.94117647058824;100.0;69.23076923076923
1675;SVM;88;1100;100.0;100.0;100.0;100.0;100.0
1676;SVM;88;1100;100.0;100.0;100.0;100.0;100.0
1677;SVM;88;1100;100.0;100.0;100.0;100.0;100.0
1678;SVM;88;1100;100.0;100.0;100.0;100.0;100.0
1679;SVM;88;1100;100.0;100.0;100.0;100.0;100.0
1680;DUM;9680;10;50.51652892561983;48.91528925619835;48.89589905362776;48.03719008264463;48.4627410109432
1681;DUM;9680;10;50.51652892561983;48.91528925619835;48.89589905362776;48.03719008264463;48.4627410109432
1682;DUM;9680;10;50.51652892561983;48.91528925619835;48.89589905362776;48.03719008264463;48.4627410109432
1683;DUM;9680;10;50.51652892561983;48.91528925619835;48.89589905362776;48.03719008264463;48.4627410109432
1684;DUM;9680;10;50.51652892561983;48.91528925619835;48.89589905362776;48.03719008264463;48.4627410109432
1685;DT;9680;10;94.73140495867769;94.73140495867769;94.0040650406504;95.55785123966942;94.77459016393442
1686;DT;9680;10;94.78305785123968;94.52479338842976;94.15983606557377;94.93801652892562;94.54732510288066
1687;DT;9680;10;94.82179752066115;94.57644628099173;92.68051434223541;96.79752066115702;94.69429004547752
1688;DT;9680;10;94.38274793388429;94.16322314049587;94.95268138801262;93.28512396694215;94.11151641479938
1689;DT;9680;10;94.40857438016529;93.64669421487604;94.99467518636848;92.14876033057851;93.55007865757734
1690;NB;9680;10;92.78150826446281;92.61363636363636;95.78246392896781;89.15289256198346;92.34884965222044
1691;NB;9680;10;92.65237603305785;93.07851239669421;95.72368421052632;90.18595041322314;92.87234042553192
1692;NB;9680;10;93.01394628099173;91.94214876033058;94.42013129102844;89.15289256198346;91.71094580233795
